_id,user_id,session_id,event_type,data.key,data.press_time,data.release_time,data.hold_time,data.flight_time,key,timestamp,hold_time,user
6a5fe047a5303295dabd980e,,,shortcut,,,,,,Ctrl+V,1784668224692.0,73.0,
6a5fe047a5303295dabd980f,,,shortcut,,,,,,Ctrl+V,1784668225056.0,87.0,
6a5fe047a5303295dabd9810,,,shortcut,,,,,,Ctrl+V,1784668225384.0,122.0,
6a5fe047a5303295dabd9811,,,shortcut,,,,,,Ctrl+V,1784668226435.0,84.0,
6a5fe047a5303295dabd9812,,,shortcut,,,,,,Ctrl+A,1784668227261.0,136.0,
6a5fe047a5303295dabd9813,,,shortcut,,,,,,Ctrl+C,1784668227791.0,184.0,
6a5fe047a5303295dabd9814,,,shortcut,,,,,,Ctrl+V,1784668228957.0,80.0,
6a5fe047a5303295dabd9815,,,shortcut,,,,,,Ctrl+V,1784668229516.0,97.0,
6a5fe047a5303295dabd9816,,,shortcut,,,,,,Ctrl+V,1784668229949.0,93.0,
6a5fe047a5303295dabd9817,,,shortcut,,,,,,Ctrl+V,1784668230408.0,112.0,
6a5fe047a5303295dabd9818,,,shortcut,,,,,,Ctrl+V,1784668230935.0,153.0,
6a5fe051a5303295dabd9819,,,keydown,,,,,,Enter,1784668231177.0,,
6a5fe051a5303295dabd986a,,,shortcut,,,,,,Ctrl+V,1784668231424.0,124.0,
6a5fe105a5303295dabd99a4,,,keydown,,,,,,a,1784668416886.0,,
6a5fe105a5303295dabd99a5,,,keydown,,,,,,s,1784668416970.0,,
6a5fe105a5303295dabd99a6,,,keydown,,,,,,d,1784668417045.0,,
6a5fe105a5303295dabd99a7,,,keydown,,,,,,f,1784668417349.0,,
6a5fe105a5303295dabd99a8,,,keydown,,,,,,f,1784668417540.0,,
6a5fe105a5303295dabd99a9,,,keydown,,,,,,d,1784668417586.0,,
6a5fe105a5303295dabd99aa,,,keydown,,,,,,s,1784668417722.0,,
6a5fe105a5303295dabd99ab,,,keydown,,,,,,a,1784668417934.0,,
6a5fe110a5303295dabd9a86,,,keydown,,,,,,a,1784668423552.0,,
6a5fe110a5303295dabd9a87,,,keydown,,,,,,d,1784668423669.0,,
6a5fe110a5303295dabd9a88,,,keydown,,,,,,s,1784668423803.0,,
6a5fe110a5303295dabd9a89,,,keydown,,,,,,a,1784668423807.0,,
6a5fe110a5303295dabd9a8a,,,keydown,,,,,,d,1784668423971.0,,
6a5fe110a5303295dabd9a8b,,,keydown,,,,,,a,1784668424067.0,,
6a5fe110a5303295dabd9a8c,,,keydown,,,,,,s,1784668424072.0,,
6a5fe110a5303295dabd9a8d,,,keydown,,,,,,a,1784668428148.0,,
6a5fe110a5303295dabd9a8e,,,keydown,,,,,,s,1784668428217.0,,
6a5fe110a5303295dabd9a8f,,,keydown,,,,,,d,1784668428304.0,,
6a5fe110a5303295dabd9a90,,,keydown,,,,,,a,1784668428457.0,,
6a5fe110a5303295dabd9a91,,,keydown,,,,,,s,1784668428528.0,,
6a5fe110a5303295dabd9a92,,,keydown,,,,,,d,1784668428551.0,,
6a5fe110a5303295dabd9a93,,,keydown,,,,,,d,1784668428767.0,,
6a5fe110a5303295dabd9a94,,,keydown,,,,,,a,1784668428778.0,,
6a5fe110a5303295dabd9a95,,,keydown,,,,,,s,1784668428785.0,,
6a5fe110a5303295dabd9a96,,,keydown,,,,,,d,1784668428952.0,,
6a5fe110a5303295dabd9a97,,,keydown,,,,,,a,1784668429706.0,,
6a5fe110a5303295dabd9a98,,,keydown,,,,,,s,1784668429737.0,,
6a5fe110a5303295dabd9a99,,,keydown,,,,,,d,1784668429938.0,,
6a5fe110a5303295dabd9a9a,,,keydown,,,,,,a,1784668429962.0,,
6a5fe110a5303295dabd9a9b,,,keydown,,,,,,s,1784668429973.0,,
6a5fe110a5303295dabd9a9c,,,keydown,,,,,,d,1784668430142.0,,
6a5fe110a5303295dabd9a9d,,,keydown,,,,,,s,1784668430183.0,,
6a5fe110a5303295dabd9a9e,,,keydown,,,,,,a,1784668430457.0,,
6a5fe110a5303295dabd9a9f,,,keydown,,,,,,s,1784668430525.0,,
6a5fe110a5303295dabd9aa0,,,keydown,,,,,,d,1784668430631.0,,
6a5fe110a5303295dabd9aa1,,,keydown,,,,,,a,1784668430710.0,,
6a5fe110a5303295dabd9aa2,,,keydown,,,,,,s,1784668430754.0,,
6a5fe110a5303295dabd9aa3,,,keydown,,,,,,d,1784668430842.0,,
6a5fe112a5303295dabd9c9a,,,shortcut,,,,,,Ctrl+A,1784668432018.0,90.0,
6a5fe11ba5303295dabd9dc1,,,shortcut,,,,,,Ctrl+C,1784668432381.0,140.0,
6a5fe11ba5303295dabd9dc2,,,shortcut,,,,,,Ctrl+V,1784668433555.0,81.0,
6a5fe225a5303295dabd9dc3,,,keydown,,,,,,a,1784668702201.0,,
6a5fe225a5303295dabd9dc4,,,keydown,,,,,,s,1784668702270.0,,
6a5fe225a5303295dabd9dc5,,,keydown,,,,,,d,1784668702362.0,,
6a5fe225a5303295dabd9dc6,,,keydown,,,,,,a,1784668702458.0,,
6a5fe225a5303295dabd9dc7,,,keydown,,,,,,s,1784668702511.0,,
6a5fe225a5303295dabd9dc8,,,keydown,,,,,,d,1784668702575.0,,
6a5fe225a5303295dabd9dc9,,,keydown,,,,,,a,1784668703178.0,,
6a5fe225a5303295dabd9dca,,,keydown,,,,,,s,1784668703262.0,,
6a5fe225a5303295dabd9dcb,,,keydown,,,,,,d,1784668703370.0,,
6a5fe225a5303295dabd9dcc,,,keydown,,,,,,s,1784668703461.0,,
6a5fe225a5303295dabd9dcd,,,keydown,,,,,,a,1784668703468.0,,
6a5fe225a5303295dabd9dce,,,keydown,,,,,,a,1784668703802.0,,
6a5fe225a5303295dabd9dcf,,,keydown,,,,,,s,1784668703904.0,,
6a5fe225a5303295dabd9dd0,,,keydown,,,,,,d,1784668703937.0,,
6a5fe225a5303295dabd9dd1,,,keydown,,,,,,s,1784668704061.0,,
6a5fe225a5303295dabd9dd2,,,keydown,,,,,,a,1784668704077.0,,
6a5fe225a5303295dabd9dd3,,,keydown,,,,,,d,1784668704136.0,,
6a5fe225a5303295dabd9dd4,,,keydown,,,,,,a,1784668709052.0,,
6a5fe225a5303295dabd9dd5,,,keydown,,,,,,s,1784668709115.0,,
6a5fe225a5303295dabd9dd6,,,keydown,,,,,,d,1784668709190.0,,
6a5fe225a5303295dabd9dd7,,,keydown,,,,,,a,1784668709311.0,,
6a5fe684fa8bb1a9c5bcc09f,,,keydown,,,,,,CapsLock,1784669822079.0,,
6a5fe684fa8bb1a9c5bcc0a0,,,keydown,,,,,,L,1784669822169.0,,
6a5fe684fa8bb1a9c5bcc0a1,,,keydown,,,,,,CapsLock,1784669822265.0,,
6a5fe684fa8bb1a9c5bcc0a2,,,keydown,,,,,,a,1784669822370.0,,
6a5fe684fa8bb1a9c5bcc0a3,,,keydown,,,,,,u,1784669822484.0,,
6a5fe684fa8bb1a9c5bcc0a4,,,keydown,,,,,,r,1784669822651.0,,
6a5fe684fa8bb1a9c5bcc0a5,,,keydown,,,,,,a,1784669822706.0,,
6a5fe684fa8bb1a9c5bcc0a6,,,keydown,,,,,, ,1784669822780.0,,
6a5fe684fa8bb1a9c5bcc0a7,,,keydown,,,,,,CapsLock,1784669822909.0,,
6a5fe684fa8bb1a9c5bcc0a8,,,keydown,,,,,,S,1784669822984.0,,
6a5fe684fa8bb1a9c5bcc0a9,,,keydown,,,,,,CapsLock,1784669823098.0,,
6a5fe684fa8bb1a9c5bcc0aa,,,keydown,,,,,,a,1784669823163.0,,
6a5fe684fa8bb1a9c5bcc0ab,,,keydown,,,,,,n,1784669823279.0,,
6a5fe684fa8bb1a9c5bcc0ac,,,keydown,,,,,,t,1784669823374.0,,
6a5fe684fa8bb1a9c5bcc0ad,,,keydown,,,,,,o,1784669823445.0,,
6a5fe684fa8bb1a9c5bcc0ae,,,keydown,,,,,,e,1784669823510.0,,
6a5fe684fa8bb1a9c5bcc0af,,,keydown,,,,,,d,1784669823523.0,,
6a5fe684fa8bb1a9c5bcc0b0,,,keydown,,,,,, ,1784669823728.0,,
6a5fe684fa8bb1a9c5bcc0b1,,,keydown,,,,,,Backspace,1784669823940.0,,
6a5fe684fa8bb1a9c5bcc0b2,,,keydown,,,,,,Backspace,1784669824081.0,,
6a5fe684fa8bb1a9c5bcc0b3,,,keydown,,,,,,Backspace,1784669824191.0,,
6a5fe684fa8bb1a9c5bcc0b4,,,keydown,,,,,,s,1784669824273.0,,
6a5fe684fa8bb1a9c5bcc0b5,,,keydown,,,,,, ,1784669824380.0,,
6a5fe684fa8bb1a9c5bcc0b6,,,keydown,,,,,,CapsLock,1784669824450.0,,
6a5fe684fa8bb1a9c5bcc0b7,,,keydown,,,,,,O,1784669824554.0,,
6a5fe684fa8bb1a9c5bcc0b8,,,keydown,,,,,,CapsLock,1784669824608.0,,
6a5fe684fa8bb1a9c5bcc0b9,,,keydown,,,,,,l,1784669824682.0,,
6a5fe684fa8bb1a9c5bcc0ba,,,keydown,,,,,,i,1784669824832.0,,
6a5fe684fa8bb1a9c5bcc0bb,,,keydown,,,,,,v,1784669824884.0,,
6a5fe684fa8bb1a9c5bcc0bc,,,keydown,,,,,,e,1784669824965.0,,
6a5fe684fa8bb1a9c5bcc0bd,,,keydown,,,,,,i,1784669825021.0,,
6a5fe684fa8bb1a9c5bcc0be,,,keydown,,,,,,r,1784669825112.0,,
6a5fe684fa8bb1a9c5bcc0bf,,,keydown,,,,,,a,1784669825167.0,,
6a5fe684fa8bb1a9c5bcc0c0,,,keydown,,,,,,l,1784669826997.0,,
6a5fe684fa8bb1a9c5bcc0c1,,,keydown,,,,,,a,1784669827118.0,,
6a5fe684fa8bb1a9c5bcc0c2,,,keydown,,,,,,u,1784669827212.0,,
6a5fe684fa8bb1a9c5bcc0c3,,,keydown,,,,,,r,1784669827289.0,,
6a5fe684fa8bb1a9c5bcc0c4,,,keydown,,,,,,a,1784669827326.0,,
6a5fe684fa8bb1a9c5bcc0c5,,,keydown,,,,,,Shift,1784669827548.0,,
6a5fe684fa8bb1a9c5bcc0c6,,,keydown,,,,,,|,1784669827550.0,,
6a5fe684fa8bb1a9c5bcc0c7,,,keydown,,,,,,|,1784669827792.0,,
6a5fe684fa8bb1a9c5bcc0c8,,,keydown,,,,,,@,1784669827841.0,,
6a5fe68efa8bb1a9c5bcc16f,,,keydown,,,,,,Backspace,1784669828404.0,,
6a5fe68efa8bb1a9c5bcc170,,,keydown,,,,,,Backspace,1784669828536.0,,
6a5fe68efa8bb1a9c5bcc171,,,keydown,,,,,,Backspace,1784669828658.0,,
6a5fe68efa8bb1a9c5bcc172,,,keydown,,,,,,Shift,1784669828714.0,,
6a5fe68efa8bb1a9c5bcc173,,,keydown,,,,,,#,1784669828849.0,,
6a5fe68efa8bb1a9c5bcc174,,,keydown,,,,,,Backspace,1784669829293.0,,
6a5fe68efa8bb1a9c5bcc175,,,keydown,,,,,,Shift,1784669829406.0,,
6a5fe68efa8bb1a9c5bcc176,,,keydown,,,,,,@,1784669829587.0,,
6a5fe68efa8bb1a9c5bcc177,,,keydown,,,,,,e,1784669829936.0,,
6a5fe68efa8bb1a9c5bcc178,,,keydown,,,,,,m,1784669830056.0,,
6a5fe68efa8bb1a9c5bcc179,,,keydown,,,,,,a,1784669830168.0,,
6a5fe68efa8bb1a9c5bcc17a,,,keydown,,,,,,i,1784669830219.0,,
6a5fe68efa8bb1a9c5bcc17b,,,keydown,,,,,,l,1784669830363.0,,
6a5fe68efa8bb1a9c5bcc17c,,,keydown,,,,,,.,1784669830500.0,,
6a5fe68efa8bb1a9c5bcc17d,,,keydown,,,,,,c,1784669830637.0,,
6a5fe68efa8bb1a9c5bcc17e,,,keydown,,,,,,o,1784669830747.0,,
6a5fe68efa8bb1a9c5bcc17f,,,keydown,,,,,,m,1784669830828.0,,
6a5fe68efa8bb1a9c5bcc180,,,keydown,,,,,,CapsLock,1784669832681.0,,
6a5fe68efa8bb1a9c5bcc181,,,keydown,,,,,,T,1784669832886.0,,
6a5fe68efa8bb1a9c5bcc182,,,keydown,,,,,,CapsLock,1784669832944.0,,
6a5fe68efa8bb1a9c5bcc183,,,keydown,,,,,,e,1784669833127.0,,
6a5fe68efa8bb1a9c5bcc184,,,keydown,,,,,,s,1784669833284.0,,
6a5fe68efa8bb1a9c5bcc185,,,keydown,,,,,,t,1784669833358.0,,
6a5fe68efa8bb1a9c5bcc186,,,keydown,,,,,,e,1784669833481.0,,
6a5fe68efa8bb1a9c5bcc187,,,keydown,,,,,, ,1784669833648.0,,
6a5fe68efa8bb1a9c5bcc188,,,keydown,,,,,,t,1784669833824.0,,
6a5fe68efa8bb1a9c5bcc189,,,keydown,,,,,,e,1784669833892.0,,
6a5fe68efa8bb1a9c5bcc18a,,,keydown,,,,,,s,1784669834047.0,,
6a5fe68efa8bb1a9c5bcc18b,,,keydown,,,,,,t,1784669834158.0,,
6a5fe68efa8bb1a9c5bcc18c,,,keydown,,,,,,e,1784669834265.0,,
6a5fe68efa8bb1a9c5bcc18d,,,keydown,,,,,, ,1784669834392.0,,
6a5fe68efa8bb1a9c5bcc18e,,,keydown,,,,,,t,1784669834576.0,,
6a5fe68efa8bb1a9c5bcc18f,,,keydown,,,,,,e,1784669834664.0,,
6a5fe68efa8bb1a9c5bcc190,,,keydown,,,,,,s,1784669834815.0,,
6a5fe68efa8bb1a9c5bcc191,,,keydown,,,,,,t,1784669834963.0,,
6a5fe68efa8bb1a9c5bcc192,,,keydown,,,,,,e,1784669835166.0,,
6a5fe68efa8bb1a9c5bcc193,,,keydown,,,,,, ,1784669835302.0,,
6a5fe68efa8bb1a9c5bcc194,,,keydown,,,,,,t,1784669835479.0,,
6a5fe68efa8bb1a9c5bcc195,,,keydown,,,,,,e,1784669835574.0,,
6a5fe68efa8bb1a9c5bcc196,,,keydown,,,,,,s,1784669835718.0,,
6a5fe68efa8bb1a9c5bcc197,,,keydown,,,,,,t,1784669835821.0,,
6a5fe68efa8bb1a9c5bcc198,,,keydown,,,,,,e,1784669835921.0,,
6a5fe68efa8bb1a9c5bcc199,,,keydown,,,,,,;,1784669836822.0,,
6a5fe68efa8bb1a9c5bcc19a,,,keydown,,,,,,ArrowRight,1784669837844.0,,
6a5fe68efa8bb1a9c5bcc19b,,,keydown,,,,,,Shift,1784669838158.0,,
6a5fe68efa8bb1a9c5bcc19c,,,keydown,,,,,,Enter,1784669838281.0,,
6a5fe68efa8bb1a9c5bcc1bc,,,shortcut,,,,,,Ctrl+A,1784669837266.0,103.0,
6a5fe68efa8bb1a9c5bcc1bd,,,shortcut,,,,,,Ctrl+C,1784669837512.0,92.0,
6a5fe698fa8bb1a9c5bcc1be,,,keydown,,,,,,Enter,1784669838827.0,,
6a5fe698fa8bb1a9c5bcc1bf,,,keydown,,,,,,Enter,1784669839155.0,,
6a5fe698fa8bb1a9c5bcc1c0,,,keydown,,,,,,Enter,1784669839497.0,,
6a5fe698fa8bb1a9c5bcc1c1,,,keydown,,,,,,Enter,1784669839860.0,,
6a5fe698fa8bb1a9c5bcc1c2,,,keydown,,,,,,ArrowRight,1784669841205.0,,
6a5fe698fa8bb1a9c5bcc1c3,,,keydown,,,,,,Shift,1784669841881.0,,
6a5fe698fa8bb1a9c5bcc1c4,,,keydown,,,,,,Enter,1784669842192.0,,
6a5fe698fa8bb1a9c5bcc1c5,,,keydown,,,,,,Enter,1784669842581.0,,
6a5fe699fa8bb1a9c5bcc225,,,shortcut,,,,,,Ctrl+V,1784669838597.0,128.0,
6a5fe699fa8bb1a9c5bcc226,,,shortcut,,,,,,Ctrl+V,1784669839015.0,99.0,
6a5fe699fa8bb1a9c5bcc227,,,shortcut,,,,,,Ctrl+V,1784669839389.0,89.0,
6a5fe699fa8bb1a9c5bcc228,,,shortcut,,,,,,Ctrl+V,1784669839747.0,109.0,
6a5fe699fa8bb1a9c5bcc229,,,shortcut,,,,,,Ctrl+V,1784669840101.0,92.0,
6a5fe699fa8bb1a9c5bcc22a,,,shortcut,,,,,,Ctrl+A,1784669840674.0,107.0,
6a5fe699fa8bb1a9c5bcc22b,,,shortcut,,,,,,Ctrl+C,1784669840940.0,96.0,
6a5fe699fa8bb1a9c5bcc22c,,,shortcut,,,,,,Ctrl+V,1784669842475.0,66.0,
6a5fe699fa8bb1a9c5bcc22d,,,shortcut,,,,,,Ctrl+V,1784669843144.0,97.0,
6a5fe6e00df87e62ce5e594f,,,keydown,,,,,,l,1784669912505.0,,laura2
6a5fe6e00df87e62ce5e5950,,,keydown,,,,,,a,1784669912621.0,,laura2
6a5fe6e00df87e62ce5e5951,,,keydown,,,,,,u,1784669912724.0,,laura2
6a5fe6e00df87e62ce5e5952,,,keydown,,,,,,r,1784669912885.0,,laura2
6a5fe6e00df87e62ce5e5953,,,keydown,,,,,,a,1784669912946.0,,laura2
6a5fe6e00df87e62ce5e5954,,,keydown,,,,,,l,1784669915332.0,,laura2
6a5fe6e00df87e62ce5e5955,,,keydown,,,,,,a,1784669915466.0,,laura2
6a5fe6e00df87e62ce5e5956,,,keydown,,,,,,u,1784669915570.0,,laura2
6a5fe6e00df87e62ce5e5957,,,keydown,,,,,,r,1784669915651.0,,laura2
6a5fe6e00df87e62ce5e5958,,,keydown,,,,,,a,1784669915692.0,,laura2
6a5fe6e00df87e62ce5e5959,,,keydown,,,,,,s,1784669917383.0,,laura2
6a5fe6e00df87e62ce5e595a,,,keydown,,,,,,a,1784669917416.0,,laura2
6a5fe6e00df87e62ce5e595b,,,keydown,,,,,,d,1784669917503.0,,laura2
6a5fe6e00df87e62ce5e595c,,,keydown,,,,,,a,1784669917624.0,,laura2
6a5fe6e00df87e62ce5e595d,,,keydown,,,,,,s,1784669917628.0,,laura2
6a5fe6e00df87e62ce5e595e,,,keydown,,,,,,d,1784669917755.0,,laura2
6a5fe6e00df87e62ce5e595f,,,keydown,,,,,,s,1784669917833.0,,laura2
6a5fe6e00df87e62ce5e5960,,,keydown,,,,,,a,1784669917837.0,,laura2
6a5fe6e00df87e62ce5e5961,,,keydown,,,,,,d,1784669917974.0,,laura2
6a5fe6e00df87e62ce5e5962,,,keydown,,,,,,a,1784669918000.0,,laura2
6a5fe6e00df87e62ce5e5963,,,keydown,,,,,,s,1784669918015.0,,laura2
6a5fe6e00df87e62ce5e5964,,,keydown,,,,,,s,1784669918207.0,,laura2
6a5fe6e00df87e62ce5e5965,,,keydown,,,,,,a,1784669918208.0,,laura2
6a5fe6e00df87e62ce5e5966,,,keydown,,,,,,d,1784669918221.0,,laura2
6a5fe6e00df87e62ce5e5967,,,keydown,,,,,,d,1784669918463.0,,laura2
6a5fe6e00df87e62ce5e5968,,,keydown,,,,,,a,1784669918481.0,,laura2
6a5fe6e00df87e62ce5e5969,,,keydown,,,,,,s,1784669918542.0,,laura2
6a5fe6e00df87e62ce5e596a,,,keydown,,,,,,Shift,1784669919884.0,,laura2
6a5fe6e00df87e62ce5e596b,,,keydown,,,,,,Enter,1784669920024.0,,laura2
6a5fe6e10df87e62ce5e5a06,,,shortcut,,,,,,Ctrl+A,1784669919044.0,182.0,laura2
6a5fe6e10df87e62ce5e5a07,,,shortcut,,,,,,Ctrl+C,1784669919315.0,71.0,laura2
6a5fe6ea0df87e62ce5e5a08,,,keydown,,,,,,Enter,1784669921508.0,,laura2
6a5fe6ea0df87e62ce5e5a09,,,keydown,,,,,,Enter,1784669922030.0,,laura2
6a5fe6ea0df87e62ce5e5a0a,,,keydown,,,,,,Enter,1784669922237.0,,laura2
6a5fe6ea0df87e62ce5e5a0b,,,keydown,,,,,,Enter,1784669922435.0,,laura2
6a5fe6ea0df87e62ce5e5a0c,,,keydown,,,,,,Enter,1784669922665.0,,laura2
6a5fe6ea0df87e62ce5e5a0d,,,keydown,,,,,,Enter,1784669922861.0,,laura2
6a5fe6ea0df87e62ce5e5a0e,,,keydown,,,,,,Enter,1784669923057.0,,laura2
6a5fe6ea0df87e62ce5e5a0f,,,keydown,,,,,,Enter,1784669923271.0,,laura2
6a5fe6ea0df87e62ce5e5a10,,,keydown,,,,,,Enter,1784669923491.0,,laura2
6a5fe6ea0df87e62ce5e5a11,,,keydown,,,,,,v,1784669923645.0,,laura2
6a5fe6ea0df87e62ce5e5a12,,,keydown,,,,,,Enter,1784669923763.0,,laura2
6a5fe6ea0df87e62ce5e5a13,,,keydown,,,,,,Enter,1784669924093.0,,laura2
6a5fe6ea0df87e62ce5e5a14,,,keydown,,,,,,Enter,1784669924656.0,,laura2
6a5fe6ea0df87e62ce5e5a15,,,keydown,,,,,,Enter,1784669925122.0,,laura2
6a5fe6ea0df87e62ce5e5a16,,,keydown,,,,,,Enter,1784669925658.0,,laura2
6a5fe6ea0df87e62ce5e5a17,,,keydown,,,,,,Enter,1784669926120.0,,laura2
6a5fe6ea0df87e62ce5e5a18,,,keydown,,,,,,Enter,1784669926405.0,,laura2
6a5fe6ea0df87e62ce5e5a19,,,keydown,,,,,,Enter,1784669926747.0,,laura2
6a5fe6ea0df87e62ce5e5a1a,,,keydown,,,,,,Enter,1784669927068.0,,laura2
6a5fe6ea0df87e62ce5e5a1b,,,keydown,,,,,,Enter,1784669927406.0,,laura2
6a5fe6ea0df87e62ce5e5a1c,,,keydown,,,,,,Enter,1784669927812.0,,laura2
6a5fe6ea0df87e62ce5e5a1d,,,keydown,,,,,,Enter,1784669928142.0,,laura2
6a5fe6ea0df87e62ce5e5a1e,,,keydown,,,,,,Enter,1784669928399.0,,laura2
6a5fe6ea0df87e62ce5e5a1f,,,keydown,,,,,,Enter,1784669928748.0,,laura2
6a5fe6ea0df87e62ce5e5a20,,,keydown,,,,,,Enter,1784669929268.0,,laura2
6a5fe6ea0df87e62ce5e5a21,,,keydown,,,,,,Enter,1784669929689.0,,laura2
6a5fe6ea0df87e62ce5e5a22,,,keydown,,,,,,Enter,1784669930096.0,,laura2
6a5fe6ea0df87e62ce5e5a23,,,shortcut,,,,,,Ctrl+V,1784669920824.0,143.0,laura2
6a5fe6ea0df87e62ce5e5a24,,,shortcut,,,,,,Ctrl+V,1784669921966.0,177.0,laura2
6a5fe6ea0df87e62ce5e5a25,,,shortcut,,,,,,Ctrl+V,1784669922282.0,109.0,laura2
6a5fe6ea0df87e62ce5e5a26,,,shortcut,,,,,,Ctrl+V,1784669923043.0,67.0,laura2
6a5fe6ea0df87e62ce5e5a27,,,shortcut,,,,,,Ctrl+V,1784669923410.0,176.0,laura2
6a5fe6ea0df87e62ce5e5a28,,,shortcut,,,,,,Ctrl+V,1784669924308.0,77.0,laura2
6a5fe6ea0df87e62ce5e5a29,,,shortcut,,,,,,Ctrl+V,1784669925402.0,122.0,laura2
6a5fe6ea0df87e62ce5e5a2a,,,shortcut,,,,,,Ctrl+V,1784669925956.0,120.0,laura2
6a5fe6ea0df87e62ce5e5a2b,,,shortcut,,,,,,Ctrl+V,1784669926359.0,120.0,laura2
6a5fe6ea0df87e62ce5e5a2c,,,shortcut,,,,,,Ctrl+V,1784669926705.0,119.0,laura2
6a5fe6ea0df87e62ce5e5a2d,,,shortcut,,,,,,Ctrl+V,1784669927047.0,150.0,laura2
6a5fe6ea0df87e62ce5e5a2e,,,shortcut,,,,,,Ctrl+V,1784669927493.0,229.0,laura2
6a5fe6ea0df87e62ce5e5a2f,,,shortcut,,,,,,Ctrl+V,1784669928026.0,85.0,laura2
6a5fe6ea0df87e62ce5e5a30,,,shortcut,,,,,,Ctrl+V,1784669928467.0,192.0,laura2
6a5fe6ea0df87e62ce5e5a31,,,shortcut,,,,,,Ctrl+V,1784669929011.0,65.0,laura2
6a5fe6ea0df87e62ce5e5a32,,,shortcut,,,,,,Ctrl+V,1784669929471.0,72.0,laura2
6a5fe6ea0df87e62ce5e5a33,,,shortcut,,,,,,Ctrl+V,1784669929877.0,100.0,laura2
6a5fe6f40df87e62ce5e5a34,,,keydown,,,,,,Enter,1784669930482.0,,laura2
6a5fe6f40df87e62ce5e5a35,,,keydown,,,,,,Enter,1784669930801.0,,laura2
6a5fe6f40df87e62ce5e5a36,,,keydown,,,,,,Enter,1784669931151.0,,laura2
6a5fe6f40df87e62ce5e5a37,,,keydown,,,,,,Enter,1784669931483.0,,laura2
6a5fe6f40df87e62ce5e5a38,,,keydown,,,,,,Enter,1784669931877.0,,laura2
6a5fe6f40df87e62ce5e5a39,,,keydown,,,,,,Enter,1784669932247.0,,laura2
6a5fe6f40df87e62ce5e5a3a,,,keydown,,,,,,Enter,1784669932614.0,,laura2
6a5fe6f40df87e62ce5e5a3b,,,keydown,,,,,,Enter,1784669932995.0,,laura2
6a5fe6f40df87e62ce5e5a3c,,,keydown,,,,,,v,1784669933159.0,,laura2
6a5fe6f40df87e62ce5e5a3d,,,keydown,,,,,,Enter,1784669933377.0,,laura2
6a5fe6f40df87e62ce5e5a3e,,,keydown,,,,,,Enter,1784669933764.0,,laura2
6a5fe6f40df87e62ce5e5a3f,,,keydown,,,,,,Enter,1784669934179.0,,laura2
6a5fe6f40df87e62ce5e5a40,,,keydown,,,,,,Enter,1784669934672.0,,laura2
6a5fe6f50df87e62ce5e5b10,,,shortcut,,,,,,Ctrl+V,1784669930317.0,96.0,laura2
6a5fe6f50df87e62ce5e5b11,,,shortcut,,,,,,Ctrl+V,1784669930664.0,102.0,laura2
6a5fe6f50df87e62ce5e5b12,,,shortcut,,,,,,Ctrl+V,1784669930994.0,62.0,laura2
6a5fe6f50df87e62ce5e5b13,,,shortcut,,,,,,Ctrl+V,1784669931443.0,119.0,laura2
6a5fe6f50df87e62ce5e5b14,,,shortcut,,,,,,Ctrl+V,1784669932093.0,74.0,laura2
6a5fe6f50df87e62ce5e5b15,,,shortcut,,,,,,Ctrl+V,1784669932507.0,123.0,laura2
6a5fe6f50df87e62ce5e5b16,,,shortcut,,,,,,Ctrl+V,1784669932916.0,145.0,laura2
6a5fe6f50df87e62ce5e5b17,,,shortcut,,,,,,Ctrl+V,1784669933965.0,93.0,laura2
6a5fe6f50df87e62ce5e5b18,,,shortcut,,,,,,Ctrl+V,1784669934382.0,77.0,laura2
6a5fe6f50df87e62ce5e5b19,,,shortcut,,,,,,Ctrl+V,1784669934872.0,94.0,laura2
6a5ff2307501bc9f6ccc78d1,,,keydown,,,,,,l,1784672810085.0,,laura
6a5ff2307501bc9f6ccc78d2,,,keydown,,,,,,a,1784672810189.0,,laura
6a5ff2307501bc9f6ccc78d3,,,keydown,,,,,,u,1784672810291.0,,laura
6a5ff2307501bc9f6ccc78d4,,,keydown,,,,,,r,1784672810380.0,,laura
6a5ff2307501bc9f6ccc78d5,,,keydown,,,,,,a,1784672810426.0,,laura
6a5ff2307501bc9f6ccc78d6,,,keydown,,,,,,l,1784672811952.0,,laura
6a5ff2307501bc9f6ccc78d7,,,keydown,,,,,,a,1784672812050.0,,laura
6a5ff2307501bc9f6ccc78d8,,,keydown,,,,,,u,1784672812175.0,,laura
6a5ff2307501bc9f6ccc78d9,,,keydown,,,,,,r,1784672812237.0,,laura
6a5ff2307501bc9f6ccc78da,,,keydown,,,,,,a,1784672812279.0,,laura
6a5ff2307501bc9f6ccc78db,,,keydown,,,,,,Shift,1784672812495.0,,laura
6a5ff2307501bc9f6ccc78dc,,,keydown,,,,,,@,1784672812676.0,,laura
6a5ff2307501bc9f6ccc78dd,,,keydown,,,,,,e,1784672812949.0,,laura
6a5ff2307501bc9f6ccc78de,,,keydown,,,,,,m,1784672813040.0,,laura
6a5ff2307501bc9f6ccc78df,,,keydown,,,,,,p,1784672813177.0,,laura
6a5ff2307501bc9f6ccc78e0,,,keydown,,,,,,r,1784672813212.0,,laura
6a5ff2307501bc9f6ccc78e1,,,keydown,,,,,,e,1784672813271.0,,laura
6a5ff2307501bc9f6ccc78e2,,,keydown,,,,,,s,1784672813422.0,,laura
